наименование;описание;цена;орг %;ccылка на товар на сайте поставщика;ссылки на Фото;Размер
Платье Артикул: 1483 бордо;Платье из крепа миди прямого силуэта. Округлый ворот горловины переходящий в жабо, втачной рукав 3/4 присборен окантовкой, низ декорирован воланами. Такое платье способно предусмотреть легкость и комфорт, подчеркивая стройность фигуры и женственность образа. Пояс в комплект не входит. Состав: вискоза 55%  п/э 40% лайкра 5%;1250 руб.;13;http://www.mari-line.com/catalog/sale/4881;http://www.mari-line.com/upload/resize_cache/iblock/0b0/499_753_2/0b0a930e80c797700c9efa5c6401e04a.jpg http://www.mari-line.com/upload/resize_cache/iblock/100/499_753_2/10088133fdd9839218472290d08b5e5d.jpg http://www.mari-line.com/upload/resize_cache/iblock/10c/499_753_2/10c4dffaaba2022b656d56ad8f479cf6.jpg ;46
Платье Артикул: 1517 беж;Платье из костюмной ткани миди, прямого силуэта. Округлый вырез горловины, втачной рукав 3/4 с лампасами, по бокам вставки из контрастной ткани. Секрет успеха платья в клетку кроется в его выразительности, которая подчеркивается самыми неожиданными сочетаниями направлений линий и цветовых оттенков. Поэтому, несмотря на свою древнюю историю, клетка не теряет актуальности в наши дни. Пояс в комплекте. Состав: вискоза 50%  п/э 45 % эластан 5%;1100 руб.;13;http://www.mari-line.com/catalog/sale/5183;http://www.mari-line.com/upload/resize_cache/iblock/b23/499_753_2/b23a7dd180d03a28ae83d482ffaef601.jpg http://www.mari-line.com/upload/resize_cache/iblock/966/499_753_2/9667b11338b654d91766ecc92eadf377.jpg http://www.mari-line.com/upload/resize_cache/iblock/075/499_753_2/07530d19cb82a0a0ad66dd418351d3e7.jpg ;44
Платье Артикул: 1574 зеленый;Платье из кружева свободного А-силуэта на контрастной подкладке из атласа разных цветов. Горловина с округлым вырезом, втачной рукав до локтя, платье по груди присборено на кокетку, расклешенное к низу. Без застежки. В этом сезоне невесомые кружевные платья поменяли свой статус с вечерних на casual, они отлично адаптируются к повседневной одежде. И это неудивительно, ведь кружево выглядит роскошно и очень женственно. Такая вещь подчеркнет нежный образ девушки, а женщину сделает более соблазнительной и загадочной. Состав: п/э 100%;1000 руб.;13;http://www.mari-line.com/catalog/sale/5358;http://www.mari-line.com/upload/resize_cache/iblock/2ef/499_753_2/2ef3c78c2c5ee6b22e367dfc88445eed.jpg http://www.mari-line.com/upload/resize_cache/iblock/ecb/499_753_2/ecbb3d1848a53379e318fbd38f803d3b.jpg http://www.mari-line.com/upload/resize_cache/iblock/3f9/499_753_2/3f99efded812cccd710e84c22eeba778.jpg ;42
Платье Артикул: 1600;"Платье миди прямого силуэта из шифона на подкладке. Горловина с округлым вырезом, по спинке декоративный вырез-""капелька"", втачные рукава до локтя с расклешенными манжетами в складку. Достоинства фигуры подчеркнет удачный крой платья, а так же стильные рукава с креативным решением. Состав: вискоза 30%  п/э 65% лайкра 5%";1100 руб.;13;http://www.mari-line.com/catalog/sale/5359;http://www.mari-line.com/upload/resize_cache/iblock/258/499_753_2/258696adb2b9164ba8628992608c8ee7.jpg http://www.mari-line.com/upload/resize_cache/iblock/c98/499_753_2/c984a348fda4e03b822914cdc91a4fa9.jpg ;44
Платье Артикул: 1574 малина;Платье из кружева свободного А-силуэта на контрастной подкладке из атласа разных цветов. Горловина с округлым вырезом, втачной рукав до локтя, платье по груди присборено на кокетку, расклешенное к низу. Без застежки. В этом сезоне невесомые кружевные платья поменяли свой статус с вечерних на casual, они отлично адаптируются к повседневной одежде. И это неудивительно, ведь кружево выглядит роскошно и очень женственно. Такая вещь подчеркнет нежный образ девушки, а женщину сделает более соблазнительной и загадочной. Состав: п/э 100%;1000 руб.;13;http://www.mari-line.com/catalog/sale/5476;http://www.mari-line.com/upload/resize_cache/iblock/019/499_753_2/019df45d9612e848beb2ccf4ddc2798e.jpg http://www.mari-line.com/upload/resize_cache/iblock/3d5/499_753_2/3d5cdc8eb13a970dea44ecf029743923.jpg ;"42; 44; 46; 48"
Платье Артикул: 1574 алый;Платье из кружева свободного А-силуэта на контрастной подкладке из атласа разных цветов. Горловина с округлым вырезом, втачной рукав до локтя, платье по груди присборено на кокетку, расклешенное к низу. Без застежки. В этом сезоне невесомые кружевные платья поменяли свой статус с вечерних на casual, они отлично адаптируются к повседневной одежде. И это неудивительно, ведь кружево выглядит роскошно и очень женственно. Такая вещь подчеркнет нежный образ девушки, а женщину сделает более соблазнительной и загадочной. Состав: п/э 100%;1000 руб.;13;http://www.mari-line.com/catalog/sale/5477;http://www.mari-line.com/upload/resize_cache/iblock/75a/499_753_2/75ac207c7cf5e895817fb4055aadef73.jpg http://www.mari-line.com/upload/resize_cache/iblock/6f9/499_753_2/6f9c7f043dcc0e0c030f8d913f9dc01b.jpg http://www.mari-line.com/upload/resize_cache/iblock/03b/499_753_2/03bd496d1350f4019d835b0ff3644540.jpg ;"42; 44; 46; 48"
Платье Артикул: 1574 оранж;Платье из кружева свободного А-силуэта на контрастной подкладке из атласа разных цветов. Горловина с округлым вырезом, втачной рукав до локтя, платье по груди присборено на кокетку, расклешенное к низу. Без застежки. В этом сезоне невесомые кружевные платья поменяли свой статус с вечерних на casual, они отлично адаптируются к повседневной одежде. И это неудивительно, ведь кружево выглядит роскошно и очень женственно. Такая вещь подчеркнет нежный образ девушки, а женщину сделает более соблазнительной и загадочной. Состав: п/э 100%;1000 руб.;13;http://www.mari-line.com/catalog/sale/6268;http://www.mari-line.com/upload/resize_cache/iblock/25d/499_753_2/25d5ac2eae172849823b0eaa50843cf5.jpg http://www.mari-line.com/upload/resize_cache/iblock/339/499_753_2/33969fa5f354e6d7a47292f15df4f71c.jpg ;"42; 44"
Платье Артикул: 1574 розовый;Платье из кружева свободного А-силуэта на контрастной подкладке из атласа разных цветов. Горловина с округлым вырезом, втачной рукав до локтя, платье по груди присборено на кокетку, расклешенное к низу. Без застежки. В этом сезоне невесомые кружевные платья поменяли свой статус с вечерних на casual, они отлично адаптируются к повседневной одежде. И это неудивительно, ведь кружево выглядит роскошно и очень женственно. Такая вещь подчеркнет нежный образ девушки, а женщину сделает более соблазнительной и загадочной. Состав: п/э 100%;1000 руб.;13;http://www.mari-line.com/catalog/sale/6269;http://www.mari-line.com/upload/resize_cache/iblock/0c4/499_753_2/0c433c540ad402ec2b2c3031176938a4.jpg http://www.mari-line.com/upload/resize_cache/iblock/8dc/499_753_2/8dca199421a0bd252d277f220b2357cd.jpg ;42
Платье Артикул: 1479 принт;Шелковое платье миди, прямого силуэта. Горловина с округлым вырезом, по спинке капелька, втачные рукава 3/4 с манжетами, отрезная делать низа декорирован складкой. Платье в этническом стиле, оно предполагает минимализм и простоту покроя. Платья в этническом стиле - это стильный и экзотический наряд для модниц, которые любят комфорт и хотят создать свой индивидуальный неповторимый образ. Состав: п/э 100%;900 руб.;13;http://www.mari-line.com/catalog/sale/5091;http://www.mari-line.com/upload/resize_cache/iblock/ae7/499_753_2/ae714c9229d24d38611642c408569268.jpg http://www.mari-line.com/upload/resize_cache/iblock/6e5/499_753_2/6e5c941bff9e3194efe871edbbf0044a.jpg http://www.mari-line.com/upload/resize_cache/iblock/d1b/499_753_2/d1b243ec5fc1334c4e522326070766da.jpg ;44
Платье Артикул: 1352 мор.волна;Платье из костюмной ткани, прямого силуэта. Округлый вырез горловины, рукав реглан 3/4, низ платья декорирован шифоновым плиссе. Трендом этого сезона сочетание простого кроя со сложным декором. Это платье подчеркнет шарм романтичной особы, оно будет притягивать восторженные взгляды на улице и коллег по работе. Состав: вискоза 30%  п/э 65% лайкра 5%;1200 руб.;13;http://www.mari-line.com/catalog/sale/5314;http://www.mari-line.com/upload/resize_cache/iblock/583/499_753_2/58366913fa6a16b48a7234d58217fd4b.jpg http://www.mari-line.com/upload/resize_cache/iblock/55e/499_753_2/55e515f139a493d9edc5548aabb0fe57.jpg ;"44; 50"
Платье Артикул: 1293 т.син;"Трикотажное платье миди приталенного силуэта. Горловина с округлым вырезом, втачной рукав 3/4, рельефные швы, низ платья ассиметричный. Основной ""фишкой"" этого сезона можно смело назвать минимализм. Простой крой и четкие линии стали трендом этого сезона, такое платье могут себе позволить женщины разных возрастов. Дополнить наряд, в зависимости от мероприятия, можете как туфлями на каблуках, так и кроссовками, как бижу, так и ювелирным украшением. Состав: вискоза 20%  п/э 77%  эластан 3%";850 руб.;13;http://www.mari-line.com/catalog/sale/5353;http://www.mari-line.com/upload/resize_cache/iblock/5c2/499_753_2/5c27fc4b38051aaa29693260d629284f.jpg http://www.mari-line.com/upload/resize_cache/iblock/5e4/499_753_2/5e47baa6efeb7c4bc1948d3bfb2bc08d.jpg http://www.mari-line.com/upload/resize_cache/iblock/80b/499_753_2/80b0d8e243fac4a783065b2cca73aab9.jpg ;44
Платье Артикул: 1333 т.синий;Элегантное многослойное шифоновое платье свободного силуэта. Округлая горловина, спущенное плечо, трикотажная подкладка в виде платья. Без застежки. Многослойность и воздушный материал делает образ легким и очаровательным. Это платье завораживает своим роскошным видом и аристократической элегантностью. Состав: п/э 100%;1300 руб.;13;http://www.mari-line.com/catalog/sale/5392;http://www.mari-line.com/upload/resize_cache/iblock/6b3/499_753_2/6b3b9bb94564c846bd02b291e34d41fa.jpg http://www.mari-line.com/upload/resize_cache/iblock/428/499_753_2/42827cd695d03b4b1f2de21ab6ecca51.jpg ;48
Платье Артикул: 1220;Платье миди прямого силуэта из костюмной ткани с оригинальным принтом. Округлый вырез горловины, втачные рукава до локтя на манжетах с декоративным вырезом. Отделка окантовкой. Без подкладки, без застежки. В этом платье вы будете неотразимой в любой день и на любом мероприятии. Состав: вискоза 20%  п/э 77%  эластан 3%;900 руб.;13;http://www.mari-line.com/catalog/sale/5406;http://www.mari-line.com/upload/resize_cache/iblock/9f1/499_753_2/9f1a2bd190c16bcb8a7bbefa9a833f6c.jpg http://www.mari-line.com/upload/resize_cache/iblock/7bb/499_753_2/7bb351d9dd08e751e4fc2b52c3292fcd.jpg http://www.mari-line.com/upload/resize_cache/iblock/f8a/499_753_2/f8ac1f30b3593fef1c68de8675a959d7.jpg ;44
Платье Артикул: 1590;Трикотажное платье миди, полуприлегающего силуэта. Горловина с округлым вырезом, отделана окантовкой, рукав реглан 3/4. Пояс в комплекте. Без подкладки, без застежки. Такое платье позволит подчеркнуть женственность и характер независимо от вашей фигуры и формы. Состав: вискоза 30%  п/э 65% лайкра 5%;800 руб.;13;http://www.mari-line.com/catalog/sale/5418;http://www.mari-line.com/upload/resize_cache/iblock/c76/499_753_2/c76f1764f2305ee539bd62ebb6c7c8fe.jpg http://www.mari-line.com/upload/resize_cache/iblock/e3d/499_753_2/e3d949b059289dd93ba366034e8e61c8.jpg ;42
Платье Артикул: 1512 горчица;Платье из трикотажа миди, полуприлегающего силуэта. Округлый вырез горловины, втачной рукав 3/4, модель комбинирована геометрическими контрастными вставками. Говоря об актуальных тенденциях повседневных платьев нового сезона, следует в первую очередь отметить, что главной тенденцией стало комбинирование в одном ансамбле одновременно нескольких материалов, разных по цвету. Состав: вискоза 75%  п/э 20%  лайкра 5%;1200 руб.;13;http://www.mari-line.com/catalog/sale/5441;http://www.mari-line.com/upload/resize_cache/iblock/06d/499_753_2/06d2e377d619bccac1a1092ff5a8f0bc.jpg http://www.mari-line.com/upload/resize_cache/iblock/e5a/499_753_2/e5a92f0a19c1157249d2b2962112bc9f.jpg http://www.mari-line.com/upload/resize_cache/iblock/652/499_753_2/6527ae66a461e3254c877b9c9cc8ec0c.jpg ;42
Платье Артикул: 1556 меланж;Платье из трикотажа миди, прямого силуэта. Округлый вырез горловины, втачной рукав 3/4. Модель комбинирована геометрическими контрастными деталями и эко кожей, декор накладными карманами. Без подкладки, Без застежки. Платье с декором из кожи помогают чувствовать себя более уверенной и желанной. Такое платье должно быть в гардеробе каждой девушки. Состав: вискоза 75%  п/э 20%  лайкра 5%;1200 руб.;13;http://www.mari-line.com/catalog/sale/5442;http://www.mari-line.com/upload/resize_cache/iblock/c79/499_753_2/c7959c5f50a099774ef0a7b95a8886b6.jpg http://www.mari-line.com/upload/resize_cache/iblock/208/499_753_2/208aac8a739df96190348eb0469b710a.jpg http://www.mari-line.com/upload/resize_cache/iblock/b95/499_753_2/b95ca1b933f77bf842b1faebc18b36bd.jpg ;42
Платье Артикул: 1512 рыжий;Платье из трикотажа миди, полуприлегающего силуэта. Округлый вырез горловины, втачной рукав 3/4, модель комбинирована геометрическими контрастными вставками. Говоря об актуальных тенденциях повседневных платьев нового сезона, следует в первую очередь отметить, что главной тенденцией стало комбинирование в одном ансамбле одновременно нескольких материалов, разных по цвету. Состав: вискоза 75%  п/э 20%  лайкра 5%;1200 руб.;13;http://www.mari-line.com/catalog/sale/5466;http://www.mari-line.com/upload/resize_cache/iblock/d44/499_753_2/d447b4bc8e973ed9acc04a42c04c4903.jpg http://www.mari-line.com/upload/resize_cache/iblock/cee/499_753_2/cee78e558cee43c779aba257ab459423.jpg ;42
Платье Артикул: 1497 синий;Платье миди из крепа, А-силуэта. Округлый вырез горловины, втачной рукав 3/4. Без подкладки, без застежки. Платье настолько универсально, что может удачно применяться практически во всех существующих стилях, изделие довольно скромно, закрыто, но при этом грациозно и актуально. Состав: вискоза 20%  п/э 77%  эластан 3%;850 руб.;13;http://www.mari-line.com/catalog/sale/5484;http://www.mari-line.com/upload/resize_cache/iblock/944/499_753_2/9443f856eeb14eb3112050eaae45407c.jpg http://www.mari-line.com/upload/resize_cache/iblock/654/499_753_2/65445bf496d857854f003eee134aa42a.jpg http://www.mari-line.com/upload/resize_cache/iblock/1fa/499_753_2/1fab57950c2718964fec74e126dc2b29.jpg ;"44; 46"
Платье Артикул: 1439 зеленый;Платье из жаккардового трикотажа, миди, А-силуэта. Горловина с округлым вырезом, втачной рукав 3/4 с манжетами, модель с кокеткой. Без подкладки, без застежки. Это наиболее востребованный фасон в повседневной жизни, ведь он просто идеально имитирует женскую фигуру, плавно опускаясь и расширяясь к линии женских бедер. Состав: вискоза 60%  п/э 35%  лайкра 5%;900 руб.;13;http://www.mari-line.com/catalog/sale/5489;http://www.mari-line.com/upload/resize_cache/iblock/a29/499_753_2/a298fbef7b3996c052ebc3713b46ba82.jpg http://www.mari-line.com/upload/resize_cache/iblock/133/499_753_2/13332bea64cf9e094df46fa9678469e0.jpg ;"42; 44"
Платье Артикул: 1439 фуксия;Платье из жаккардового трикотажа, миди, А-силуэта. Горловина с округлым вырезом, втачной рукав 3/4 с манжетами, модель с кокеткой.Без подкладки, без застежки. Это наиболее востребованный фасон в повседневной жизни, ведь он просто идеально имитирует женскую фигуру, плавно опускаясь и расширяясь к линии женских бедер. Состав: вискоза 60%  п/э 35%  лайкра 5%;900 руб.;13;http://www.mari-line.com/catalog/sale/5490;http://www.mari-line.com/upload/resize_cache/iblock/4b6/499_753_2/4b63b15b4fc5d016d93e12b234dc3dd4.jpg http://www.mari-line.com/upload/resize_cache/iblock/fe7/499_753_2/fe715b5fd5fea0ce52ff29dae5105bf2.jpg ;"42; 44"
Платье Артикул: 1566;Платье из трикотажа, миди, приталенного силуэта. Горловина с округлым вырезом, рукав реглан 3/4, карманы с листочками, в боковых швах разрезы. Без подкладки, без застежки. Идеальный выбор на каждый день. Состав: вискоза 75%  п/э 20%  лайкра 5%;1000 руб.;13;http://www.mari-line.com/catalog/sale/5491;http://www.mari-line.com/upload/resize_cache/iblock/61e/499_753_2/61e89e88950cb1f8735f0c0f2e120e7e.jpg http://www.mari-line.com/upload/resize_cache/iblock/758/499_753_2/75835a77e80cffc686b850d6559d87db.jpg ;48
Платье Артикул: 1514 синий;Платье из трикотажа, мини, расклешенного силуэта. Горловина с V-образным вырезом, втачной рукав 3/4. Рукав и горловина отделаны контрастной окантовкой из искусственной замши. Без подкладки, без застежки. Расклешенное платье - это комфорт и всегда интересный образ. В подобном наряде каждая женщины ощущает себя романтичной, изысканной и воздушной. Состав: вискоза 75%  п/э 20%  лайкра 5%;950 руб.;13;http://www.mari-line.com/catalog/sale/5502;http://www.mari-line.com/upload/resize_cache/iblock/4e8/499_753_2/4e8aeb4674c32a92dfbdee6331bd4009.jpg http://www.mari-line.com/upload/resize_cache/iblock/713/499_753_2/7135a7975c0c26b0aa822e2bb3cbbe70.jpg ;48
Платье Артикул: 1556 серый;Платье из трикотажа миди, прямого силуэта. Округлый вырез горловины, втачной рукав 3/4. Модель комбинирована геометрическими контрастными деталями и эко кожей, декор накладными карманами. Без подкладки, Без застежки. Платье с декором из кожи помогают чувствовать себя более уверенной и желанной. Такое платье должно быть в гардеробе каждой девушки. Состав: вискоза 75%  п/э 20%  лайкра 5%;1200 руб.;13;http://www.mari-line.com/catalog/sale/5525;http://www.mari-line.com/upload/resize_cache/iblock/883/499_753_2/8838e493615363b4a76937892c6f6892.jpg http://www.mari-line.com/upload/resize_cache/iblock/ba0/499_753_2/ba07715cbd412ae2539d0cc5d581ef3d.jpg ;42
Платье Артикул: 1514 розовый;Платье из трикотажа, мини, расклешенного силуэта. Горловина с V-образным вырезом, втачной рукав 3/4. Рукав и горловина отделаны контрастной окантовкой из искусственной замши. Без подкладки, без застежки. Расклешенное платье - это комфорт и всегда интересный образ. В подобном наряде каждая женщины ощущает себя романтичной, изысканной и воздушной. Состав: вискоза 75%  п/э 20%  лайкра 5%;950 руб.;13;http://www.mari-line.com/catalog/sale/5534;http://www.mari-line.com/upload/resize_cache/iblock/095/499_753_2/095b03c876aac7c8efa2bc6eebef83ea.png http://www.mari-line.com/upload/resize_cache/iblock/b98/499_753_2/b98d8093b3f3166a63218b77c5b3256e.jpg ;46
Платье Артикул: 1497 красный;Платье миди из крепа, А-силуэта. Округлый вырез горловины, втачной рукав 3/4. Без подкладки, без застежки. Платье настолько универсально, что может удачно применяться практически во всех существующих стилях, изделие довольно скромно, закрыто, но при этом грациозно и актуально. Состав: вискоза 20%  п/э 77%  эластан 3%;850 руб.;13;http://www.mari-line.com/catalog/sale/5623;http://www.mari-line.com/upload/resize_cache/iblock/da6/499_753_2/da6eec006a2058001f00d712a182fc39.jpg http://www.mari-line.com/upload/resize_cache/iblock/9f8/499_753_2/9f86ba84ef4dbf412c193efab8d346e3.jpg ;44
Платье Артикул: 1497 зеленый;Платье миди из крепа, А-силуэта. Округлый вырез горловины, втачной рукав 3/4. Без подкладки, без застежки. Платье настолько универсально, что может удачно применяться практически во всех существующих стилях, изделие довольно скромно, закрыто, но при этом грациозно и актуально. Состав: вискоза 20%  п/э 77%  эластан 3%;850 руб.;13;http://www.mari-line.com/catalog/sale/5624;http://www.mari-line.com/upload/resize_cache/iblock/bf6/499_753_2/bf65711697fc4cefd3a948dd6524cd2c.jpg http://www.mari-line.com/upload/resize_cache/iblock/b05/499_753_2/b0587b7cd2f804f1ee1994848ed657bb.jpg ;44
Платье Артикул: 1577;Платье миди из костюмной ткани, свободного силуэта. Горловина с v-образным вырезом, втачной пышный рукав 3/4 присборен на манжете, по переду рельефные швы. Без подкладки, без застежки. Классика в не времени и моды. Прекрасный выбор на каждый день. Состав: вискоза 30%  п/э 65% лайкра 5%;1200 руб.;13;http://www.mari-line.com/catalog/sale/5628;http://www.mari-line.com/upload/resize_cache/iblock/c63/499_753_2/c63ddefd2e2cc70d3e9dfc3ca84d697b.jpg http://www.mari-line.com/upload/resize_cache/iblock/4c5/499_753_2/4c511e30c71b34591ce7ed4d40f3ba14.jpg http://www.mari-line.com/upload/resize_cache/iblock/f94/499_753_2/f947fff503e0aff4321f272989b15f31.jpg ;"42; 44"
Платье Артикул: 1554 серый;Платье-рубашка миди из крепа прямого силуэта. Ворот стойка переходящая в планку на пуговицах, рукав 3/4. Без подкладки. Впечатление элегантности и вместе с тем раскованности, которая так ценится в сегодняшних трендах, именно платье-рубашка создает это безупречно. Состав: вискоза 55%  п/э 40% лайкра 5%;1300 руб.;13;http://www.mari-line.com/catalog/sale/5640;http://www.mari-line.com/upload/resize_cache/iblock/24d/499_753_2/24d59cac02da774d4ff2a181a195a6da.jpg http://www.mari-line.com/upload/resize_cache/iblock/989/499_753_2/98979e831367f664d826de1c0eee774a.jpg http://www.mari-line.com/upload/resize_cache/iblock/e86/499_753_2/e869c9686de3b30e99da1444afff4dcb.jpg ;"44; 48"
Платье Артикул: 1522;Платье мини из костюмной ткани полуприлегающего силуэта актуального в этом сезоне цвета. Округлый вырез горловины с модным белым ажурным воротником с бусинами, по плечам кокетка. Втачной рукав до локтя, рельефные швы, сзади шлица. Повседневное платье отличается не только красивым дизайном, но и удобством, которому все чаще отдают предпочтение. Состав: вискоза 30%  п/э 65% лайкра 5%;1000 руб.;13;http://www.mari-line.com/catalog/sale/5296;http://www.mari-line.com/upload/resize_cache/iblock/a9b/499_753_2/a9be835263ce4cadd05cbb11cddb1ea4.jpg http://www.mari-line.com/upload/resize_cache/iblock/b83/499_753_2/b8309e358036baa01bc540f683247e68.jpg http://www.mari-line.com/upload/resize_cache/iblock/290/499_753_2/290c9d40394d34433aa423bb43185d0b.jpg ;"44; 46"
Платье Артикул: 1580 принт;Трикотажное платье миди, прямого силуэта. Округлый вырез горловины, втачной рукав 3/4, декорирован подрезом с драпировкой. Рельефные швы визуально стройнят, низ платья оформлен отрезной деталью с разрезами в боковых швах. Практичное и универсальное  платье, прекрасно впишется в строгую рабочую обстановку, а так же для городских прогулок. Состав: вискоза 75%  п/э 20%  лайкра 5%;900 руб.;13;http://www.mari-line.com/catalog/sale/5267;http://www.mari-line.com/upload/resize_cache/iblock/d41/499_753_2/d413828fa1ba446a1d500966b1cff916.jpg http://www.mari-line.com/upload/resize_cache/iblock/57e/499_753_2/57ee9955a72c2f68664e611f649e8481.jpg http://www.mari-line.com/upload/resize_cache/iblock/cc2/499_753_2/cc25b33b434e9a25534d2fa056de7e09.jpg ;52
Туника Артикул: 1260 кофе;Туника из плотного шифона свободного силуэта. Модель с округлым вырезом горловины с защипом, переходящим в легкую складку. Втачной рукав и ассиметричный низ с разрезами в боковых швах подарят комфорт и удобство. Туника одинаково хорошо смотрится и на юных созданиях, и на дамах зрелого возраста. Первые смело сочетают их с джинсами, вторые – с узкими юбками и брюками. Состав: п/э 65% вискоза 30% эластан 5%;900 руб.;13;http://www.mari-line.com/catalog/sale/5968;http://www.mari-line.com/upload/resize_cache/iblock/84d/499_753_2/84d9b4b465654952a716155f0e725bbb.jpg http://www.mari-line.com/upload/resize_cache/iblock/a1b/499_753_2/a1b9f6b3a0e3d8f2c12a1348bcce0aff.jpg ;54
Блуза Артикул: 1037 совы;"Блузка прямого кроя из вискозы с актуальным принтом ""совы"". Округлый вырез горловины с декоративным разрезом и прямой рукав 3/4 декорированы белым кантом по периметру. Спинка с декоративной планкой на пуговицах. Легкая небрежность блузки позволяет одевать ее как с денимом, так и классикой. Состав: вискоза 75% п/э 25%";800 руб.;13;http://www.mari-line.com/catalog/sale/2487;http://www.mari-line.com/upload/resize_cache/iblock/ed2/499_753_2/ed26c98c1e4b7958fb7309c6be2acd51.jpg http://www.mari-line.com/upload/resize_cache/iblock/a5e/499_753_2/a5e5c746da30f708e2408fc9d023d441.jpg ;"42; 44"
Блуза Артикул: 1037 стрекозы;"Блузка прямого кроя из креп-шифона с актуальным принтом ""стрекозы"". Округлый вырез горловины с декоративным разрезом и прямой рукав 3/4 декорированы белым кантом. Спинка с декоративной планкой на пуговицах. Легкая небрежность блузки позволяет одевать ее как с денимом, так и классикой. Состав: вискоза 30% п/э 65% эластан 5%";600 руб.;13;http://www.mari-line.com/catalog/sale/5146;http://www.mari-line.com/upload/resize_cache/iblock/99a/499_753_2/99a364c411b71914a84aa375050677e2.jpg http://www.mari-line.com/upload/resize_cache/iblock/eab/499_753_2/eabe668ed9d0a973d5974c9689166407.jpg ;"42; 44; 46; 48; 50"
Платье Артикул: 1449 бирюза;Трикотажное платье мини полуприлегающего силуэта. Ворот в виде широкой стойки, укороченный рукав реглан, декорировано прорезными карманами и отрезным элементом по низу платья. Универсальное платье в стиле минимализма, прекрасно подойдет на каждый день для особ любящих выглядеть стильно, но при этом не кака не могут отказаться от удобства и простоты повседневного наряда. Состав: вискоза 75% п/э 20% лайкра 5%;900 руб.;13;http://www.mari-line.com/catalog/sale/4897;http://www.mari-line.com/upload/resize_cache/iblock/125/499_753_2/12543ec7c27ead0801d9e14e9b5c992c.jpg http://www.mari-line.com/upload/resize_cache/iblock/7cb/499_753_2/7cbe4a5bb23446671ef80b71dae7ce90.jpg http://www.mari-line.com/upload/resize_cache/iblock/db1/499_753_2/db19b685409e07d211a2c79dc0bc4d4a.jpg ;"42; 44"
Жилет Артикул: 1422;Удлиненный жилет из костюмной ткани прямого силуэта, отделка окантовкой по периметру, декорирован накладными карманами с клапаном. Неординарность образа заключается в нетривиальном сочетании материалов. Правильно подобранная белоснежная рубашка и темный эталонные брюки делают лук завершенным и гармоничным. Альтернативой может стать классическая прямая или узкая юбка-карандаш. Состав: п/э 100%;1260 руб.;13;http://www.mari-line.com/catalog/sale/4806;http://www.mari-line.com/upload/resize_cache/iblock/e3a/499_753_2/e3a02d0ac7c8a1a7c962a24c567d6818.jpg http://www.mari-line.com/upload/resize_cache/iblock/a19/499_753_2/a198b0f7d80a67f1af1700195ebbd4f3.jpg http://www.mari-line.com/upload/resize_cache/iblock/6e0/499_753_2/6e099723030292bb0cfe118b92a44491.jpg http://www.mari-line.com/upload/resize_cache/iblock/48e/499_753_2/48e70f182026670787ffac8a65b69981.jpg ;"44; 46"
Платье Артикул: 1475;Креповое платье миди, прямого силуэта. Округлый вырез горловины, втачной объемный рукав, декорирован складкой. Горловина и рукав обработаны окантовкой. Самый изысканный способ подчеркнуть свой шарм – это выбрать такое классическое платье , главный акцент которого сосредотачивается на простоте фасона Лёгкая струящаяся ткань выглядит как никогда эффектно благодаря удачно подобранным оттенкам. Состав: вискоза 55%  п/э 40% лайкра 5%;950 руб.;13;http://www.mari-line.com/catalog/sale/5043;http://www.mari-line.com/upload/resize_cache/iblock/276/499_753_2/276da996468fb27293522e4828f48071.jpg http://www.mari-line.com/upload/resize_cache/iblock/450/499_753_2/450cb84d1e62498a8c72d77f17f1d4b0.jpg http://www.mari-line.com/upload/resize_cache/iblock/b18/499_753_2/b18413fc92c4de83a42cbdfe77aaeb75.jpg ;"44; 46"
Брюки Артикул: 901 черн;"Классические брюки прямого силуэта с застроченными ""стрелками"" выполнены из однотонного костюмного полотна. Линия пояса со шлевками под ремень обеспечит отличную посадку модели на фигуре. Застежка выполнена спереди, на ""молнию"" и пуговицу. Фасон брюк обратит внимание на достоинства фигуры. Брюки отлично сочетаются с блузами и жакетами различных фасонов. Состав: вискоза 50% п/э 45% эластан 5%";660 руб.;13;http://www.mari-line.com/catalog/sale/350;http://www.mari-line.com/upload/resize_cache/iblock/6f2/499_753_2/6f2f60a2b091ea3cc37c4c69d58fec70.jpg http://www.mari-line.com/upload/resize_cache/iblock/47c/499_753_2/47c14fe6b764eefd2e952ac7a6890dfa.jpg ;
Брюки Артикул: 1357;Брюки из костюмной ткани. Брюки шаровары декорированы резинкой и молнией в боковом шве по низу брюк. Андрогинный стиль, неординарный крой и необычное декоративное решение брюк то, что нужно моднице в новом сезоне. Состав: вискоза 50% п/э 45% эластан 5%;900 руб.;13;http://www.mari-line.com/catalog/sale/4887;http://www.mari-line.com/upload/resize_cache/iblock/6c0/499_753_2/6c034b88f11c6ce12ae10a9869571a0e.jpg http://www.mari-line.com/upload/resize_cache/iblock/730/499_753_2/7309f77240f819c3d1cd778b39c4898d.jpg http://www.mari-line.com/upload/resize_cache/iblock/b96/499_753_2/b96fde5d4128b5c9637e4b9192c9e278.jpg ;"44; 46; 48; 50; 52; 54"
